Pubmed_id	Target gene_species_scientific	Target gene_name	Target gene_Refseq_acc	Target site_number	miRNA_species	miRNA_mature_ID	miRNA_regulation	Reporter_target gene/region	Reporter link element	Test_method_inter	Target gene mRNA_level	Original description	Mutation_target region	Post mutation_method	Original description_mutation_region	Target site_position	miRNA_regulation_site	Reporter_target site	Reporter link element	Test_method_inter_site	Original description_inter_site	Mutation_target site	Post mutation_method_site	Original description_mutation_site	Additional note
20466882	Homo sapiens	ABCA1	NM_005502.2	1	Homo sapiens	hsa-miR-33b	downregulation by anti-miRNA oligonucleotide	luciferase	{3'UTR}	{Western blot}				{yes}		7256	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{To evaluate the specific effect of miR-33 on ABCA1 expression, we transfected cells with synthetic miR-33 precursor oligonucleotides (pre-miR-33a/b) to increase the intracellular levels of miR-33a and b, respectively. These studies show that ABCA1 expression is repressed by excess miR-33, especially in mouse J774 macrophages and the human IMR-90 fibroblasts (Fig. 2B).}	{Luciferase activity assay}	{Luciferase activity assay}	{Introduction of excess wild-type human miR-33a/b precursor oligonucleotides resulted in further repression of the wild-type ABCA1 3′UTR reporter (Fig. 2E). By contrast, miR-33a/b precursors mutated in the seed base-pairing sequence had no effect, as compared with precursor control (PC) (Fig. 2E and fig. S5C).}	
20451497	Homo sapiens	TBP	NM_001172085.1	NA	Homo sapiens	[hsa-miR-146a]	NA	NA	NA	{Western blot}	{changed}	{Expression of endogenous TBP in mRNA as well as protein level was decreased in STHdhQ111/HdhQ111 cells expressing exogenous miR-146a (Fig. 4B and C).}				NA	{overexpression by miRNA precursor transfection}		NA	NA	{Expression of endogenous TBP in mRNA as well as protein level was decreased in STHdhQ111/HdhQ111 cells expressing exogenous miR-146a (Fig. 4B and C).}		NA		
20433755	Homo sapiens	BCL2	NM_000633	1	Homo sapiens	[hsa-miR-34a]				{Western blot}							{downregulation}				{Transfection of Par-4-overexpressing cells with the miR-34a antagomir gradually increased BCL2 protein levels at 24 h and 72 h, when compared with negative control scrambled oligonucleotide transfected cells (Figure 9B, bottom panel). In contrast, no significant changes in BCL2 protein levels were detected at 0, 24, or 72 h in the empty vector-transfected cells with or without miR-34a inhibition (Figure 9B, bottom panel).}				
20433742	Homo sapiens	DHFR	NM_000791.3	1	Homo sapiens	hsa-miR-215	overexpression	luciferase	{target site}	{Western blot}	{changed}	{Only a slight reduction of DHFR or TS mRNAs expression was observed in HCT 116 (wtp53) cells (Additional file 4A-B), and the results in U-2 OS cells were consistent with HCT 116 (wt-p53) cells.}		{yes}		3494	{overexpression}		{target site}	{Luciferase activity assay}	{Ectopic expression of miR-215 by transient transfection decreased the expression of both DHFR and TS proteins in both osteosarcoma U-2 OS and colon cancer HCT 116 (wt-p53) cells analyzed by Western immunoblot analysis (Figure 1B).}	{Luciferase activity assay}	{Luciferase activity assay}	{"Our results clearly demonstrated a significant decrease of luciferase activity compared to either mutant or empty vector controlsupon transient over-expression of miR-215 (Figure 1C)."}	
20433742	Homo sapiens	TYMS	NM_001071.2	2	Homo sapiens	hsa-miR-215	overexpression	luciferase	{target site}	{Western blot}	{changed}	{Only a slight reduction of DHFR or TS mRNAs expression was observed in HCT 116 (wtp53) cells (Additional file 4A-B), and the results in U-2 OS cells were consistent with HCT 116 (wt-p53) cells.}		{yes}		1317	{overexpression}		{target site}	{Luciferase activity assay}	{Ectopic expression of miR-215 by transient transfection decreased the expression of both DHFR and TS proteins in both osteosarcoma U-2 OS and colon cancer HCT 116 (wt-p53) cells analyzed by Western immunoblot analysis (Figure 1B).}	{Luciferase activity assay}	{Luciferase activity assay}	{"Our results clearly demonstrated a significant decrease of luciferase activity compared to either mutant or empty vector controls upon transient over-expression of miR-215 (Figure 1C)."}	
20433742	Homo sapiens	TYMS	NM_001071.2	1	Homo sapiens	hsa-miR-215	overexpression	luciferase	{target site}	{Western blot}	{changed}	{Only a slight reduction of DHFR or TS mRNAs expression was observed in HCT 116 (wtp53) cells (Additional file 4A-B), and the results in U-2 OS cells were consistent with HCT 116 (wt-p53) cells.}		{yes}		1185	{overexpression}		{target site}	{Luciferase activity assay}	{Ectopic expression of miR-215 by transient transfection decreased the expression of both DHFR and TS proteins in both osteosarcoma U-2 OS and colon cancer HCT 116 (wt-p53) cells analyzed by Western immunoblot analysis (Figure 1B).}	{Luciferase activity assay}	{Luciferase activity assay}	{"Our results clearly demonstrated a significant decrease of luciferase activity compared to either mutant or empty vector controls upon transient over-expression of miR-215 (Figure 1C)."}	
20433742	Homo sapiens	DTL	NM_016448.2	NA	Homo sapiens	hsa-miR-215	NA	NA	NA	{Western blot}						NA	{overexpression}		NA	NA	{We confirmed that miR-215 down-regulated DTL protein expression by Western immunoblot.}		NA		
20417621	Homo sapiens	TP53	NM_000546.4	1	Homo sapiens	hsa-miR-1285	overexpression by miRNA mimics tranfection	luciferase	{3'UTR}	{Western blot}	{changed}	{p53 mRNA levels were reduced in miR-1285 transfected cells compared to negative controls.}		{yes}		2189	{overexpression by miRNA mimics tranfection}		{3'UTR}	{Luciferase activity assay}	{In accordance with the changes of mRNA level, the p53 protein level was also substan-tially reduced when miR-1285 was expressed in these cells (Fig. 3B).}	{Luciferase activity assay}	{Luciferase activity assay}	{Luciferase activity with p53 3' UTR mutant constructs decreased less than with the wild-type construct, especially in mutants of the first target site (Fig. 2C). Furthermore, the inhibitory effect of miR-1285 on luciferase activity was abrogated when a p53 3' UTR containing the two mutant binding sites was used (Fig. 2C).}	
20417621	Homo sapiens	TP53	NM_000546.4	2	Homo sapiens	hsa-miR-1285	overexpression by miRNA mimics tranfection	luciferase	{3'UTR}	{Western blot}	{changed}	{p53 mRNA levels were reduced in miR-1285 transfected cells compared to negative controls.}		{yes}		2352	{overexpression by miRNA mimics tranfection}		{3'UTR}	{Luciferase activity assay}	{In accordance with the changes of mRNA level, the p53 protein level was also substan-tially reduced when miR-1285 was expressed in these cells (Fig. 3B).}	{Luciferase activity assay}	{Luciferase activity assay}	{Luciferase activity with p53 3' UTR mutant constructs decreased less than with the wild-type construct, especially in mutants of the first target site (Fig. 2C). Furthermore, the inhibitory effect of miR-1285 on luciferase activity was abrogated when a p53 3' UTR containing the two mutant binding sites was used (Fig. 2C).}	
20409325	Homo sapiens	AKT2	NM_001626.3	1	Homo sapiens	hsa-miR-184	overexpression by miRNA mimics tranfection	luciferase	{3'UTR}	{Western blot}	{changed}	{A significant decrease of AKT2 mRNA was observed over three time points (24, 48 and 72 hrs) following transfection of miR-184 mimics into Kelly (P =0.004)(Figure 4a) and SK-N-AS (P = 0.003)(Figure 4b).}		{yes}		3182	{overexpression by miRNA mimics tranfection}		{3'UTR}	{Luciferase activity assay}	{These results were also observed at protein level (Figure 4c).}	{Luciferase activity assay}	{Luciferase activity assay}	{Cotransfection of a pMir-Reporter containing the AKT2 binding site for miR-184 and mature miR-184 mimics significantly (p < 0.003) diminished luciferase activity while co-transfection of the reporter with a negative control oligonucleotide had no effect (Figure 4d). A three base pair mutation introduced into the seed region of the miR-184 binding site in the AKT2 3' UTR completely abolished the ability of mature miR-184 mimics to affect luciferase activity.}	
20381459	Homo sapiens	ING4	NM_001127582.1	1	Homo sapiens	hsa-miR-650	overexpression by miRNA precursor transfection	luciferase	{3'UTR}	{Western blot}				{yes}		1059	{overexpression by miRNA precursor transfection}		{3'UTR}	{Luciferase activity assay}	{miR-650 precursor transfection led to a significant decrease in ING4 protein level (Fig. 3B, p < 0.05).}	{Luciferase activity assay}	{Luciferase activity assay}	{Luciferase activity was markedly diminished in cells transfected with miR-650 precursor and wildtype 3'UTR reporter plasmid transfected cells, compared to luciferase activity in cells transfected with miR-650 precursor and mutant 3'UTR reporter plasmids (Fig. 3C, p < 0.05).}	
20369013	Homo sapiens	CTSC	NM_001814.4	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	MMP3	NM_002422.3	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	MMP9	NM_004994.2	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	BMP1	NM_001199.3	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	CDH11	NM_001797.2	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	ARPC1B	NM_005720	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	ITGB4	NM_000213.3	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	SHC1	NM_183001.4	NA	Homo sapiens	hsa-miR-204	NA	NA	NA							NA			NA	NA			NA		
20369013	Homo sapiens	EFNB1	NM_004429.4	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	CDC25B	NM_021873.2	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	AURKB	NM_004217.2	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	ERF	NM_006494.2	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	HOXB7	NM_004502.3	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	SOX4	NM_003107.2	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	HMGA2	NM_003483.4	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
20369013	Homo sapiens	ATP2B1	NM_001682.2	NA	Homo sapiens	hsa-miR-204	NA	NA	NA		{changed}	{We conducted in vitro miR-204 gain-of-function analyses by transiently transfecting JSQ3 and SQ38 HNSCC cells with mature miR-204 mimics (Dharmacon) to enhance miR-204 function in these two cell lines. Restoration of miR-204 function achieved significant inhibition (between 30% to 75%) of endogenous mRNA expression in 18 outof 21 predicted targets examined for both cell lines, while nonspecific control mimics had no significant effect.}				NA			NA	NA			NA		
